x,y,r,g,b
112,80,25,25,25
113,80,23,23,23
114,80,21,21,21
115,80,22,22,22
116,80,22,22,22
117,80,22,22,22
118,80,24,24,24
119,80,25,25,25
120,80,25,25,25
121,80,25,25,25
122,80,25,25,25
123,80,24,24,24
124,80,23,23,23
125,80,24,24,24
126,80,24,24,24
127,80,21,21,21
128,80,18,18,18
129,80,19,19,19
130,80,19,19,19
131,80,18,18,18
132,80,19,19,19
133,80,18,18,18
134,80,16,16,16
135,80,11,11,11
136,80,8,8,8
137,80,8,8,8
138,80,9,9,9
139,80,19,19,19
140,80,12,12,12
0,81,255,255,255
1,81,255,255,255
2,81,255,255,255
3,81,255,255,255
4,81,255,255,255
5,81,255,255,255
6,81,255,255,255
7,81,255,255,255
8,81,255,255,255
9,81,255,255,255
10,81,255,255,255
11,81,255,255,255
12,81,255,255,255
13,81,255,255,255
14,81,255,255,255
15,81,255,255,255
16,81,255,255,255
17,81,255,255,255
18,81,255,255,255
19,81,255,255,255
20,81,255,255,255
21,81,255,255,255
22,81,255,255,255
23,81,255,255,255
24,81,255,255,255
25,81,254,254,254
26,81,253,253,253
27,81,255,255,255
28,81,255,255,255
29,81,201,201,201
30,81,103,103,103
31,81,38,38,38
32,81,24,24,24
33,81,29,29,29
34,81,30,30,30
35,81,27,27,27
36,81,25,25,25
37,81,24,24,24
38,81,24,24,24
39,81,24,24,24
40,81,25,25,25
41,81,25,25,25
42,81,25,25,25
43,81,27,27,27
44,81,28,28,28
45,81,26,26,26
46,81,25,25,25
47,81,24,24,24
48,81,22,22,22
49,81,25,25,25
50,81,29,29,29
51,81,32,32,32
52,81,36,36,36
53,81,36,36,36
54,81,36,36,36
55,81,35,35,35
56,81,36,36,36
57,81,37,37,37
58,81,33,33,33
59,81,33,33,33
60,81,24,24,24
61,81,93,93,93
62,81,180,180,180
63,81,192,192,192
64,81,210,210,210
65,81,210,210,210
66,81,200,200,200
67,81,215,215,215
68,81,215,215,215
69,81,225,225,225
70,81,222,222,222
71,81,178,178,178
72,81,146,146,146
73,81,142,142,142
74,81,160,160,160
75,81,155,155,155
76,81,151,151,151
77,81,138,138,138
78,81,134,134,134
79,81,114,114,114
80,81,84,84,84
81,81,75,75,75
82,81,57,57,57
83,81,37,37,37
84,81,56,56,56
85,81,59,59,59
86,81,1,1,1
87,81,2,2,2
88,81,3,3,3
89,81,3,3,3
90,81,4,4,4
91,81,4,4,4
92,81,6,6,6
93,81,6,6,6
94,81,7,7,7
95,81,9,9,9
96,81,11,11,11
97,81,14,14,14
98,81,16,16,16
99,81,19,19,19
100,81,21,21,21
101,81,22,22,22
102,81,23,23,23
103,81,24,24,24
104,81,24,24,24
105,81,25,25,25
106,81,24,24,24
107,81,25,25,25
108,81,23,23,23
109,81,24,24,24
110,81,26,26,26
111,81,26,26,26
112,81,24,24,24
113,81,24,24,24
114,81,22,22,22
115,81,24,24,24
116,81,23,23,23
117,81,22,22,22
118,81,23,23,23
119,81,25,25,25
120,81,26,26,26
121,81,27,27,27
122,81,26,26,26
123,81,26,26,26
124,81,25,25,25
125,81,24,24,24
126,81,24,24,24
127,81,22,22,22
128,81,19,19,19
129,81,18,18,18
130,81,20,20,20
131,81,21,21,21
132,81,19,19,19
133,81,16,16,16
134,81,12,12,12
135,81,10,10,10
136,81,9,9,9
137,81,10,10,10
138,81,19,19,19
139,81,13,13,13
140,81,6,6,6
0,82,255,255,255
1,82,255,255,255
2,82,255,255,255
3,82,255,255,255
4,82,255,255,255
5,82,255,255,255
6,82,255,255,255
7,82,255,255,255
8,82,255,255,255
9,82,255,255,255
10,82,255,255,255
11,82,255,255,255
12,82,255,255,255
13,82,255,255,255
14,82,255,255,255
15,82,255,255,255
16,82,255,255,255
17,82,255,255,255
18,82,255,255,255
19,82,255,255,255
20,82,255,255,255
21,82,255,255,255
22,82,255,255,255
23,82,255,255,255
24,82,253,253,253
25,82,255,255,255
26,82,255,255,255
27,82,222,222,222
28,82,128,128,128
29,82,46,46,46
30,82,27,27,27
31,82,30,30,30
32,82,31,31,31
33,82,30,30,30
34,82,28,28,28
35,82,26,26,26
36,82,25,25,25
37,82,24,24,24
38,82,22,22,22
39,82,22,22,22
40,82,24,24,24
41,82,25,25,25
42,82,25,25,25
43,82,27,27,27
44,82,29,29,29
45,82,27,27,27
46,82,25,25,25
47,82,25,25,25
48,82,23,23,23
49,82,23,23,23
50,82,26,26,26
51,82,28,28,28
52,82,30,30,30
53,82,34,34,34
54,82,33,33,33
55,82,33,33,33
56,82,39,39,39
57,82,37,37,37
58,82,33,33,33
59,82,37,37,37
60,82,20,20,20
61,82,126,126,126
62,82,205,205,205
63,82,210,210,210
64,82,207,207,207
65,82,217,217,217
66,82,220,220,220
67,82,212,212,212
68,82,201,201,201
69,82,211,211,211
70,82,203,203,203
71,82,151,151,151
72,82,137,137,137
73,82,136,136,136
74,82,156,156,156
75,82,144,144,144
76,82,137,137,137
77,82,135,135,135
78,82,128,128,128
79,82,114,114,114
80,82,91,91,91
81,82,81,81,81
82,82,58,58,58
83,82,41,41,41
84,82,34,34,34
85,82,56,56,56
86,82,21,21,21
87,82,0,0,0
88,82,5,5,5
89,82,5,5,5
90,82,5,5,5
91,82,5,5,5
92,82,6,6,6
93,82,7,7,7
94,82,8,8,8
95,82,9,9,9
96,82,10,10,10
97,82,12,12,12
98,82,15,15,15
99,82,19,19,19
100,82,22,22,22
101,82,23,23,23
102,82,23,23,23
103,82,24,24,24
104,82,25,25,25
105,82,26,26,26
106,82,26,26,26
107,82,25,25,25
108,82,24,24,24
109,82,24,24,24
110,82,26,26,26
111,82,25,25,25
112,82,24,24,24
113,82,24,24,24
114,82,24,24,24
115,82,24,24,24
116,82,23,23,23
117,82,24,24,24
118,82,23,23,23
119,82,25,25,25
120,82,27,27,27
121,82,27,27,27
122,82,27,27,27
123,82,26,26,26
124,82,26,26,26
125,82,25,25,25
126,82,24,24,24
127,82,22,22,22
128,82,20,20,20
129,82,20,20,20
130,82,22,22,22
131,82,21,21,21
132,82,20,20,20
133,82,14,14,14
134,82,11,11,11
135,82,10,10,10
136,82,8,8,8
137,82,16,16,16
138,82,21,21,21
139,82,9,9,9
140,82,9,9,9
0,83,255,255,255
1,83,255,255,255
2,83,255,255,255
3,83,255,255,255
4,83,255,255,255
5,83,255,255,255
6,83,255,255,255
7,83,255,255,255
8,83,255,255,255
9,83,255,255,255
10,83,255,255,255
11,83,255,255,255
12,83,255,255,255
13,83,255,255,255
14,83,255,255,255
15,83,255,255,255
16,83,255,255,255
17,83,255,255,255
18,83,255,255,255
19,83,255,255,255
20,83,255,255,255
21,83,255,255,255
22,83,254,254,254
23,83,253,253,253
24,83,255,255,255
25,83,240,240,240
26,83,147,147,147
27,83,60,60,60
28,83,29,29,29
29,83,29,29,29
30,83,31,31,31
31,83,30,30,30
32,83,30,30,30
33,83,29,29,29
34,83,27,27,27
35,83,26,26,26
36,83,25,25,25
37,83,25,25,25
38,83,24,24,24
39,83,22,22,22
40,83,22,22,22
41,83,24,24,24
42,83,26,26,26
43,83,30,30,30
44,83,31,31,31
45,83,28,28,28
46,83,24,24,24
47,83,25,25,25
48,83,25,25,25
49,83,25,25,25
50,83,26,26,26
51,83,25,25,25
52,83,27,27,27
53,83,29,29,29
54,83,32,32,32
55,83,31,31,31
56,83,33,33,33
57,83,36,36,36
58,83,37,37,37
59,83,27,27,27
60,83,33,33,33
61,83,133,133,133
62,83,210,210,210
63,83,205,205,205
64,83,206,206,206
65,83,210,210,210
66,83,221,221,221
67,83,218,218,218
68,83,191,191,191
69,83,187,187,187
70,83,180,180,180
71,83,140,140,140
72,83,125,125,125
73,83,145,145,145
74,83,140,140,140
75,83,120,120,120
76,83,114,114,114
77,83,125,125,125
78,83,115,115,115
79,83,107,107,107
80,83,94,94,94
81,83,78,78,78
82,83,62,62,62
83,83,50,50,50
84,83,37,37,37
85,83,39,39,39
86,83,41,41,41
87,83,1,1,1
88,83,4,4,4
89,83,5,5,5
90,83,5,5,5
91,83,5,5,5
92,83,6,6,6
93,83,7,7,7
94,83,8,8,8
95,83,8,8,8
96,83,10,10,10
97,83,12,12,12
98,83,15,15,15
99,83,18,18,18
100,83,21,21,21
101,83,23,23,23
102,83,23,23,23
103,83,24,24,24
104,83,25,25,25
105,83,26,26,26
106,83,26,26,26
107,83,25,25,25
108,83,23,23,23
109,83,24,24,24
110,83,24,24,24
111,83,24,24,24
112,83,23,23,23
113,83,24,24,24
114,83,25,25,25
115,83,24,24,24
116,83,24,24,24
117,83,24,24,24
118,83,24,24,24
119,83,25,25,25
120,83,27,27,27
121,83,27,27,27
122,83,27,27,27
123,83,26,26,26
124,83,26,26,26
125,83,25,25,25
126,83,23,23,23
127,83,22,22,22
128,83,22,22,22
129,83,23,23,23
130,83,23,23,23
131,83,23,23,23
132,83,17,17,17
133,83,14,14,14
134,83,11,11,11
135,83,9,9,9
136,83,11,11,11
137,83,20,20,20
138,83,14,14,14
139,83,12,12,12
140,83,11,11,11
0,84,255,255,255
1,84,255,255,255
2,84,255,255,255
3,84,255,255,255
4,84,255,255,255
5,84,255,255,255
6,84,255,255,255
7,84,255,255,255
8,84,255,255,255
9,84,255,255,255
10,84,255,255,255
11,84,255,255,255
12,84,255,255,255
13,84,255,255,255
14,84,255,255,255
15,84,255,255,255
16,84,255,255,255
17,84,255,255,255
18,84,255,255,255
19,84,255,255,255
20,84,254,254,254
21,84,252,252,252
22,84,255,255,255
23,84,255,255,255
24,84,192,192,192
25,84,87,87,87
26,84,35,35,35
27,84,22,22,22
28,84,24,24,24
29,84,25,25,25
30,84,29,29,29
31,84,30,30,30
32,84,30,30,30
33,84,30,30,30
34,84,28,28,28
35,84,27,27,27
36,84,27,27,27
37,84,27,27,27
38,84,26,26,26
39,84,23,23,23
40,84,22,22,22
41,84,25,25,25
42,84,28,28,28
43,84,32,32,32
44,84,35,35,35
45,84,31,31,31
46,84,27,27,27
47,84,26,26,26
48,84,27,27,27
49,84,29,29,29
50,84,30,30,30
51,84,29,29,29
52,84,31,31,31
53,84,33,33,33
54,84,33,33,33
55,84,34,34,34
56,84,36,36,36
57,84,38,38,38
58,84,25,25,25
59,84,102,102,102
60,84,199,199,199
61,84,175,175,175
62,84,203,203,203
63,84,210,210,210
64,84,213,213,213
65,84,204,204,204
66,84,212,212,212
67,84,219,219,219
68,84,201,201,201
69,84,185,185,185
70,84,176,176,176
71,84,128,128,128
72,84,124,124,124
73,84,155,155,155
74,84,123,123,123
75,84,104,104,104
76,84,106,106,106
77,84,111,111,111
78,84,108,108,108
79,84,109,109,109
80,84,93,93,93
81,84,81,81,81
82,84,71,71,71
83,84,58,58,58
84,84,44,44,44
85,84,30,30,30
86,84,37,37,37
87,84,11,11,11
88,84,1,1,1
89,84,6,6,6
90,84,5,5,5
91,84,6,6,6
92,84,7,7,7
93,84,9,9,9
94,84,8,8,8
95,84,8,8,8
96,84,10,10,10
97,84,13,13,13
98,84,16,16,16
99,84,19,19,19
100,84,21,21,21
101,84,22,22,22
102,84,24,24,24
103,84,26,26,26
104,84,25,25,25
105,84,26,26,26
106,84,26,26,26
107,84,25,25,25
108,84,24,24,24
109,84,24,24,24
110,84,24,24,24
111,84,24,24,24
112,84,24,24,24
113,84,25,25,25
114,84,24,24,24
115,84,22,22,22
116,84,22,22,22
117,84,23,23,23
118,84,23,23,23
119,84,24,24,24
120,84,25,25,25
121,84,25,25,25
122,84,25,25,25
123,84,25,25,25
124,84,26,26,26
125,84,26,26,26
126,84,23,23,23
127,84,23,23,23
128,84,22,22,22
129,84,23,23,23
130,84,23,23,23
131,84,21,21,21
132,84,15,15,15
133,84,14,14,14
134,84,12,12,12
135,84,9,9,9
136,84,16,16,16
137,84,22,22,22
138,84,14,14,14
139,84,16,16,16
140,84,10,10,10
0,85,255,255,255
1,85,255,255,255
2,85,255,255,255
3,85,255,255,255
4,85,255,255,255
5,85,255,255,255
6,85,255,255,255
7,85,255,255,255
8,85,255,255,255
9,85,255,255,255
10,85,255,255,255
11,85,255,255,255
12,85,255,255,255
13,85,255,255,255
14,85,255,255,255
15,85,255,255,255
16,85,255,255,255
17,85,255,255,255
18,85,255,255,255
19,85,253,253,253
20,85,255,255,255
21,85,255,255,255
22,85,220,220,220
23,85,120,120,120
24,85,50,50,50
25,85,26,26,26
26,85,20,20,20
27,85,19,19,19
28,85,23,23,23
29,85,24,24,24
30,85,29,29,29
31,85,30,30,30
32,85,30,30,30
33,85,30,30,30
34,85,29,29,29
35,85,27,27,27
36,85,27,27,27
37,85,27,27,27
38,85,25,25,25
39,85,24,24,24
40,85,24,24,24
41,85,26,26,26
42,85,31,31,31
43,85,34,34,34
44,85,34,34,34
45,85,31,31,31
46,85,30,30,30
47,85,30,30,30
48,85,32,32,32
49,85,33,33,33
50,85,33,33,33
51,85,33,33,33
52,85,34,34,34
53,85,35,35,35
54,85,36,36,36
55,85,36,36,36
56,85,38,38,38
57,85,29,29,29
58,85,66,66,66
59,85,205,205,205
60,85,218,218,218
61,85,192,192,192
62,85,197,197,197
63,85,217,217,217
64,85,224,224,224
65,85,210,210,210
66,85,199,199,199
67,85,205,205,205
68,85,201,201,201
69,85,182,182,182
70,85,159,159,159
71,85,124,124,124
72,85,130,130,130
73,85,150,150,150
74,85,120,120,120
75,85,112,112,112
76,85,109,109,109
77,85,111,111,111
78,85,116,116,116
79,85,111,111,111
80,85,98,98,98
81,85,88,88,88
82,85,71,71,71
83,85,57,57,57
84,85,43,43,43
85,85,37,37,37
86,85,31,31,31
87,85,21,21,21
88,85,1,1,1
89,85,7,7,7
90,85,6,6,6
91,85,7,7,7
92,85,7,7,7
93,85,9,9,9
94,85,8,8,8
95,85,7,7,7
96,85,11,11,11
97,85,14,14,14
98,85,18,18,18
99,85,20,20,20
100,85,21,21,21
101,85,22,22,22
102,85,24,24,24
103,85,25,25,25
104,85,26,26,26
105,85,26,26,26
106,85,25,25,25
107,85,25,25,25
108,85,24,24,24
109,85,24,24,24
110,85,24,24,24
111,85,25,25,25
112,85,26,26,26
113,85,27,27,27
114,85,25,25,25
115,85,22,22,22
116,85,22,22,22
117,85,24,24,24
118,85,24,24,24
119,85,24,24,24
120,85,26,26,26
121,85,25,25,25
122,85,25,25,25
123,85,24,24,24
124,85,26,26,26
125,85,25,25,25
126,85,23,23,23
127,85,23,23,23
128,85,23,23,23
129,85,22,22,22
130,85,23,23,23
131,85,16,16,16
132,85,15,15,15
133,85,14,14,14
134,85,12,12,12
135,85,14,14,14
136,85,25,25,25
137,85,21,21,21
138,85,17,17,17
139,85,16,16,16
140,85,10,10,10
0,86,255,255,255
1,86,255,255,255
2,86,255,255,255
3,86,255,255,255
4,86,255,255,255
5,86,255,255,255
6,86,255,255,255
7,86,255,255,255
8,86,255,255,255
9,86,255,255,255
10,86,255,255,255
11,86,255,255,255
12,86,255,255,255
13,86,255,255,255
14,86,255,255,255
15,86,255,255,255
16,86,255,255,255
17,86,254,254,254
18,86,252,252,252
19,86,255,255,255
20,86,241,241,241
21,86,148,148,148
22,86,60,60,60
23,86,30,30,30
24,86,21,21,21
25,86,18,18,18
26,86,20,20,20
27,86,21,21,21
28,86,22,22,22
29,86,25,25,25
30,86,29,29,29
31,86,30,30,30
32,86,31,31,31
33,86,31,31,31
34,86,30,30,30
35,86,27,27,27
36,86,26,26,26
37,86,28,28,28
38,86,28,28,28
39,86,27,27,27
40,86,27,27,27
41,86,28,28,28
42,86,33,33,33
43,86,34,34,34
44,86,35,35,35
45,86,33,33,33
46,86,30,30,30
47,86,32,32,32
48,86,33,33,33
49,86,35,35,35
50,86,35,35,35
51,86,36,36,36
52,86,36,36,36
53,86,37,37,37
54,86,37,37,37
55,86,36,36,36
56,86,37,37,37
57,86,26,26,26
58,86,115,115,115
59,86,212,212,212
60,86,212,212,212
61,86,206,206,206
62,86,203,203,203
63,86,215,215,215
64,86,227,227,227
65,86,222,222,222
66,86,191,191,191
67,86,180,180,180
68,86,184,184,184
69,86,171,171,171
70,86,156,156,156
71,86,138,138,138
72,86,146,146,146
73,86,145,145,145
74,86,130,130,130
75,86,116,116,116
76,86,109,109,109
77,86,108,108,108
78,86,117,117,117
79,86,108,108,108
80,86,106,106,106
81,86,94,94,94
82,86,73,73,73
83,86,57,57,57
84,86,54,54,54
85,86,44,44,44
86,86,28,28,28
87,86,24,24,24
88,86,6,6,6
89,86,6,6,6
90,86,7,7,7
91,86,8,8,8
92,86,9,9,9
93,86,7,7,7
94,86,6,6,6
95,86,9,9,9
96,86,13,13,13
97,86,16,16,16
98,86,19,19,19
99,86,20,20,20
100,86,21,21,21
101,86,22,22,22
102,86,23,23,23
103,86,25,25,25
104,86,26,26,26
105,86,27,27,27
106,86,25,25,25
107,86,24,24,24
108,86,24,24,24
109,86,25,25,25
110,86,26,26,26
111,86,25,25,25
112,86,26,26,26
113,86,26,26,26
114,86,25,25,25
115,86,23,23,23
116,86,24,24,24
117,86,23,23,23
118,86,23,23,23
119,86,25,25,25
120,86,23,23,23
121,86,23,23,23
122,86,26,26,26
123,86,23,23,23
124,86,24,24,24
125,86,25,25,25
126,86,24,24,24
127,86,25,25,25
128,86,25,25,25
129,86,22,22,22
130,86,15,15,15
131,86,17,17,17
132,86,17,17,17
133,86,13,13,13
134,86,10,10,10
135,86,22,22,22
136,86,29,29,29
137,86,17,17,17
138,86,16,16,16
139,86,15,15,15
140,86,13,13,13
0,87,255,255,255
1,87,255,255,255
2,87,255,255,255
3,87,255,255,255
4,87,255,255,255
5,87,255,255,255
6,87,255,255,255
7,87,255,255,255
8,87,255,255,255
9,87,255,255,255
10,87,255,255,255
11,87,255,255,255
12,87,255,255,255
13,87,255,255,255
14,87,255,255,255
15,87,255,255,255
16,87,253,253,253
17,87,255,255,255
18,87,255,255,255
19,87,186,186,186
20,87,71,71,71
21,87,27,27,27
22,87,27,27,27
23,87,19,19,19
24,87,18,18,18
25,87,20,20,20
26,87,20,20,20
27,87,21,21,21
28,87,23,23,23
29,87,27,27,27
30,87,29,29,29
31,87,30,30,30
32,87,31,31,31
33,87,31,31,31
34,87,28,28,28
35,87,26,26,26
36,87,25,25,25
37,87,28,28,28
38,87,31,31,31
39,87,29,29,29
40,87,30,30,30
41,87,30,30,30
42,87,32,32,32
43,87,36,36,36
44,87,36,36,36
45,87,35,35,35
46,87,33,33,33
47,87,34,34,34
48,87,35,35,35
49,87,36,36,36
50,87,37,37,37
51,87,36,36,36
52,87,34,34,34
53,87,35,35,35
54,87,36,36,36
55,87,37,37,37
56,87,38,38,38
57,87,35,35,35
58,87,154,154,154
59,87,213,213,213
60,87,214,214,214
61,87,211,211,211
62,87,208,208,208
63,87,203,203,203
64,87,211,211,211
65,87,194,194,194
66,87,174,174,174
67,87,163,163,163
68,87,173,173,173
69,87,176,176,176
70,87,166,166,166
71,87,149,149,149
72,87,147,147,147
73,87,140,140,140
74,87,144,144,144
75,87,130,130,130
76,87,125,125,125
77,87,116,116,116
78,87,118,118,118
79,87,113,113,113
80,87,112,112,112
81,87,92,92,92
82,87,76,76,76
83,87,68,68,68
84,87,58,58,58
85,87,44,44,44
86,87,31,31,31
87,87,33,33,33
88,87,16,16,16
89,87,6,6,6
90,87,8,8,8
91,87,6,6,6
92,87,6,6,6
93,87,5,5,5
94,87,5,5,5
95,87,9,9,9
96,87,13,13,13
97,87,17,17,17
98,87,20,20,20
99,87,21,21,21
100,87,22,22,22
101,87,22,22,22
102,87,24,24,24
103,87,24,24,24
104,87,25,25,25
105,87,26,26,26
106,87,26,26,26
107,87,25,25,25
108,87,25,25,25
109,87,24,24,24
110,87,26,26,26
111,87,26,26,26
112,87,26,26,26
113,87,25,25,25
114,87,25,25,25
115,87,24,24,24
116,87,23,23,23
117,87,22,22,22
118,87,23,23,23
119,87,24,24,24
120,87,23,23,23
121,87,23,23,23
122,87,24,24,24
123,87,24,24,24
124,87,23,23,23
125,87,25,25,25
126,87,27,27,27
127,87,28,28,28
128,87,25,25,25
129,87,17,17,17
130,87,16,16,16
131,87,21,21,21
132,87,15,15,15
133,87,12,12,12
134,87,12,12,12
135,87,29,29,29
136,87,26,26,26
137,87,15,15,15
138,87,14,14,14
139,87,17,17,17
140,87,15,15,15
0,88,255,255,255
1,88,255,255,255
2,88,255,255,255
3,88,255,255,255
4,88,255,255,255
5,88,255,255,255
6,88,255,255,255
7,88,255,255,255
8,88,255,255,255
9,88,255,255,255
10,88,255,255,255
11,88,255,255,255
12,88,255,255,255
13,88,255,255,255
14,88,255,255,255
15,88,252,252,252
16,88,255,255,255
17,88,240,240,240
18,88,126,126,126
19,88,30,30,30
20,88,20,20,20
21,88,22,22,22
22,88,17,17,17
23,88,19,19,19
24,88,20,20,20
25,88,21,21,21
26,88,22,22,22
27,88,22,22,22
28,88,25,25,25
29,88,28,28,28
30,88,30,30,30
31,88,30,30,30
32,88,30,30,30
33,88,30,30,30
34,88,27,27,27
35,88,26,26,26
36,88,26,26,26
37,88,28,28,28
38,88,31,31,31
39,88,31,31,31
40,88,31,31,31
41,88,32,32,32
42,88,33,33,33
43,88,36,36,36
44,88,37,37,37
45,88,35,35,35
46,88,35,35,35
47,88,35,35,35
48,88,34,34,34
49,88,35,35,35
50,88,35,35,35
51,88,35,35,35
52,88,36,36,36
53,88,35,35,35
54,88,36,36,36
55,88,38,38,38
56,88,36,36,36
57,88,49,49,49
58,88,179,179,179
59,88,211,211,211
60,88,216,216,216
61,88,217,217,217
62,88,216,216,216
63,88,194,194,194
64,88,189,189,189
65,88,168,168,168
66,88,146,146,146
67,88,161,161,161
68,88,160,160,160
69,88,162,162,162
70,88,160,160,160
71,88,151,151,151
72,88,150,150,150
73,88,148,148,148
74,88,149,149,149
75,88,137,137,137
76,88,130,130,130
77,88,118,118,118
78,88,112,112,112
79,88,115,115,115
80,88,111,111,111
81,88,98,98,98
82,88,82,82,82
83,88,74,74,74
84,88,57,57,57
85,88,48,48,48
86,88,39,39,39
87,88,36,36,36
88,88,25,25,25
89,88,5,5,5
90,88,7,7,7
91,88,6,6,6
92,88,5,5,5
93,88,5,5,5
94,88,6,6,6
95,88,10,10,10
96,88,15,15,15
97,88,17,17,17
98,88,20,20,20
99,88,21,21,21
100,88,21,21,21
101,88,23,23,23
102,88,23,23,23
103,88,26,26,26
104,88,26,26,26
105,88,26,26,26
106,88,26,26,26
107,88,27,27,27
108,88,27,27,27
109,88,26,26,26
110,88,27,27,27
111,88,26,26,26
112,88,26,26,26
113,88,26,26,26
114,88,25,25,25
115,88,24,24,24
116,88,25,25,25
117,88,24,24,24
118,88,23,23,23
119,88,24,24,24
120,88,23,23,23
121,88,23,23,23
122,88,23,23,23
123,88,21,21,21
124,88,22,22,22
125,88,24,24,24
126,88,28,28,28
127,88,25,25,25
128,88,20,20,20
129,88,15,15,15
130,88,21,21,21
131,88,17,17,17
132,88,14,14,14
133,88,11,11,11
134,88,20,20,20
135,88,33,33,33
136,88,18,18,18
137,88,14,14,14
138,88,15,15,15
139,88,17,17,17
140,88,10,10,10
0,89,255,255,255
1,89,255,255,255
2,89,255,255,255
3,89,255,255,255
4,89,255,255,255
5,89,255,255,255
6,89,255,255,255
7,89,255,255,255
8,89,255,255,255
9,89,255,255,255
10,89,255,255,255
11,89,255,255,255
12,89,255,255,255
13,89,255,255,255
14,89,252,252,252
15,89,255,255,255
16,89,213,213,213
17,89,80,80,80
18,89,20,20,20
19,89,19,19,19
20,89,17,17,17
21,89,17,17,17
22,89,19,19,19
23,89,20,20,20
24,89,21,21,21
25,89,22,22,22
26,89,23,23,23
27,89,23,23,23
28,89,25,25,25
29,89,28,28,28
30,89,30,30,30
31,89,30,30,30
32,89,29,29,29
33,89,27,27,27
34,89,27,27,27
35,89,26,26,26
36,89,27,27,27
37,89,29,29,29
38,89,30,30,30
39,89,29,29,29
40,89,31,31,31
41,89,32,32,32
42,89,33,33,33
43,89,36,36,36
44,89,37,37,37
45,89,37,37,37
46,89,34,34,34
47,89,33,33,33
48,89,33,33,33
49,89,36,36,36
50,89,35,35,35
51,89,35,35,35
52,89,37,37,37
53,89,35,35,35
54,89,35,35,35
55,89,37,37,37
56,89,32,32,32
57,89,55,55,55
58,89,182,182,182
59,89,211,211,211
60,89,222,222,222
61,89,220,220,220
62,89,217,217,217
63,89,205,205,205
64,89,183,183,183
65,89,166,166,166
66,89,151,151,151
67,89,163,163,163
68,89,162,162,162
69,89,152,152,152
